k,regressor,VA,RMSE,r2,type,dynamic,feature_sel,method,Ptresh,max_feat
6,RF,A(std),0.04716004345514434,-0.01771616261593516,eda,False,False,none,0.0,0
7,LR,V(mean),0.16497047023390007,-0.08938692903031634,eda,False,True,Pearson,0.05,0
7,Lasso,V(mean),0.16209141940693142,-0.05571947349344177,eda,False,True,Pearson,0.05,0
7,ElasticNet,V(mean),0.16209141940693142,-0.05571947349344177,eda,False,True,Pearson,0.05,0
7,Ridge,V(mean),0.1643211576387104,-0.08052953907200913,eda,False,True,Pearson,0.05,0
7,kNN,V(mean),0.18121483763072485,-0.31899832423608043,eda,False,True,Pearson,0.05,0
7,SVRrbf,V(mean),0.1778486232620612,-0.27360152957098033,eda,False,True,Pearson,0.05,0
7,SVRpoly,V(mean),0.30557532938049314,-4.285931865791346,eda,False,True,Pearson,0.05,0
7,SVRlinear,V(mean),0.1656546626810328,-0.09675326813141547,eda,False,True,Pearson,0.05,0
7,DT,V(mean),0.17631434155705095,-0.26988971508145937,eda,False,True,Pearson,0.05,0
7,RF,V(mean),0.16179107004012272,-0.06307593179720704,eda,False,True,Pearson,0.05,0
7,LR,A(mean),0.18538354939448187,-0.05079574261402986,eda,False,True,Pearson,0.05,0
7,Lasso,A(mean),0.18445236779445312,-0.039253879148525336,eda,False,True,Pearson,0.05,0
